Age,Income,CreditScore,Education,EmploymentType,MaritalStatus,Default
37.0,36557.0,644.0,2.0,0.0,0.0,0
36.0,72441.0,809.0,0.0,3.0,1.0,0
26.0,93852.0,606.0,2.0,3.0,1.0,0
45.0,41167.0,618.0,1.0,1.0,2.0,0
43.0,59934.0,671.0,1.0,0.0,2.0,0
27.0,122193.0,573.0,1.0,3.0,0.0,0
50.0,53366.0,500.0,1.0,1.0,2.0,0
18.0,110479.0,643.0,3.0,1.0,1.0,0
43.0,42463.0,400.0,1.0,2.0,2.0,1
24.0,87580.0,525.0,3.0,3.0,2.0,0
43.0,91482.0,438.0,3.0,3.0,1.0,0
40.0,18590.0,528.0,2.0,3.0,2.0,0
24.0,135251.0,310.0,0.0,1.0,2.0,1
27.0,102430.0,356.0,0.0,0.0,1.0,0
63.0,91095.0,499.0,1.0,3.0,0.0,0
34.0,128693.0,832.0,3.0,1.0,1.0,0
37.0,82333.0,681.0,0.0,1.0,0.0,0
19.0,97249.0,509.0,2.0,3.0,0.0,0
38.0,39647.0,397.0,1.0,0.0,1.0,0
51.0,119777.0,320.0,3.0,1.0,2.0,0
34.0,127517.0,482.0,3.0,3.0,2.0,0
68.0,82333.0,375.0,0.0,2.0,1.0,0
36.0,86072.0,625.0,3.0,0.0,1.0,0
18.0,78398.0,322.0,3.0,2.0,1.0,0
48.0,34987.0,462.0,2.0,2.0,2.0,1
25.0,92568.0,520.0,1.0,3.0,0.0,0
59.0,32752.0,499.0,0.0,1.0,0.0,0
63.0,40761.0,806.0,2.0,3.0,0.0,0
37.0,107277.0,454.0,2.0,3.0,2.0,0
48.0,138198.0,676.0,3.0,2.0,2.0,0
61.0,44969.0,837.0,1.0,3.0,1.0,0
43.0,142759.0,673.0,0.0,3.0,1.0,0
43.0,90782.0,582.0,2.0,1.0,2.0,0
33.0,106915.0,475.0,2.0,2.0,0.0,0
18.0,62488.0,732.0,1.0,1.0,2.0,0
30.0,82333.0,573.0,1.0,1.0,2.0,0
30.0,15037.0,466.0,3.0,1.0,0.0,0
43.0,82333.0,846.0,3.0,3.0,1.0,0
53.0,56255.0,774.0,3.0,2.0,1.0,0
56.0,26590.0,714.0,0.0,2.0,2.0,0
22.0,81234.0,426.0,1.0,0.0,2.0,0
67.0,91673.0,676.0,1.0,0.0,1.0,0
27.0,31979.0,561.0,1.0,1.0,2.0,0
43.0,81498.0,794.0,1.0,3.0,2.0,0
53.0,82333.0,741.0,3.0,3.0,2.0,0
46.0,17350.0,795.0,1.0,1.0,2.0,1
66.0,93822.0,840.0,1.0,0.0,0.0,0
52.0,77851.0,684.0,2.0,0.0,1.0,0
52.0,82333.0,398.0,3.0,1.0,1.0,0
68.0,56439.0,529.0,1.0,1.0,1.0,0
24.0,147490.0,802.0,1.0,1.0,2.0,0
57.0,130238.0,432.0,3.0,0.0,0.0,0
53.0,53539.0,686.0,1.0,3.0,1.0,0
45.0,51570.0,573.0,2.0,0.0,1.0,0
52.0,143134.0,482.0,1.0,2.0,2.0,0
65.0,93085.0,747.0,0.0,2.0,0.0,0
41.0,95016.0,737.0,3.0,0.0,1.0,0
24.0,75309.0,591.0,2.0,2.0,2.0,0
62.0,122548.0,507.0,2.0,1.0,1.0,0
47.0,86048.0,437.0,0.0,0.0,0.0,0
51.0,129249.0,314.0,0.0,2.0,1.0,0
66.0,16775.0,838.0,2.0,3.0,0.0,0
34.0,28548.0,702.0,2.0,3.0,0.0,0
30.0,23834.0,700.0,1.0,2.0,2.0,1
43.0,17505.0,776.0,3.0,1.0,0.0,0
30.0,119749.0,805.0,3.0,0.0,0.0,1
47.0,121265.0,488.0,2.0,1.0,1.0,0
24.0,56175.0,727.0,3.0,1.0,2.0,0
25.0,138579.0,535.0,2.0,1.0,2.0,0
56.0,89785.0,573.0,0.0,0.0,1.0,0
43.0,82333.0,809.0,2.0,2.0,1.0,1
20.0,147388.0,601.0,3.0,1.0,2.0,0
54.0,71025.0,400.0,0.0,0.0,2.0,0
24.0,15406.0,573.0,1.0,0.0,1.0,1
23.0,66885.0,686.0,1.0,2.0,1.0,0
57.0,120684.0,642.0,3.0,1.0,2.0,0
24.0,72321.0,602.0,3.0,0.0,2.0,0
25.0,82333.0,573.0,2.0,2.0,1.0,0
18.0,73840.0,470.0,2.0,1.0,2.0,1
59.0,40348.0,533.0,1.0,3.0,2.0,0
42.0,72637.0,371.0,0.0,1.0,1.0,0
51.0,76473.0,606.0,1.0,0.0,2.0,0
20.0,139900.0,809.0,3.0,3.0,1.0,1
49.0,60988.0,414.0,2.0,3.0,1.0,0
26.0,22336.0,573.0,2.0,3.0,0.0,1
68.0,60709.0,351.0,1.0,2.0,1.0,1
38.0,69090.0,835.0,2.0,3.0,1.0,0
50.0,25474.0,349.0,3.0,3.0,0.0,0
23.0,99793.0,716.0,0.0,1.0,0.0,1
67.0,132613.0,573.0,2.0,1.0,2.0,0
28.0,104002.0,846.0,1.0,1.0,2.0,0
31.0,107550.0,652.0,2.0,3.0,0.0,0
65.0,94221.0,585.0,1.0,3.0,2.0,1
51.0,47531.0,573.0,2.0,1.0,2.0,1
55.0,105548.0,788.0,1.0,2.0,2.0,0
47.0,78823.0,347.0,2.0,1.0,2.0,0
58.0,43398.0,827.0,0.0,0.0,0.0,0
30.0,129610.0,627.0,3.0,3.0,2.0,1
20.0,100225.0,591.0,3.0,3.0,1.0,0
31.0,17194.0,814.0,0.0,3.0,2.0,0
31.0,114562.0,418.0,3.0,0.0,2.0,0
57.0,139692.0,398.0,1.0,2.0,1.0,0
43.0,82333.0,794.0,2.0,0.0,1.0,0
30.0,104717.0,651.0,3.0,2.0,1.0,0
26.0,15567.0,372.0,0.0,1.0,0.0,0
30.0,110986.0,517.0,3.0,2.0,1.0,1
36.0,78291.0,581.0,3.0,2.0,1.0,0
58.0,39246.0,719.0,3.0,2.0,1.0,0
43.0,123761.0,482.0,2.0,2.0,2.0,0
22.0,82333.0,640.0,2.0,3.0,0.0,0
65.0,124412.0,318.0,3.0,2.0,0.0,0
43.0,146575.0,416.0,1.0,0.0,0.0,0
19.0,65267.0,376.0,1.0,0.0,1.0,0
65.0,115216.0,573.0,0.0,0.0,1.0,0
62.0,62971.0,338.0,0.0,1.0,1.0,0
43.0,139355.0,366.0,1.0,3.0,2.0,0
52.0,64885.0,510.0,0.0,2.0,0.0,0
53.0,87674.0,573.0,3.0,1.0,1.0,0
61.0,125090.0,384.0,1.0,1.0,2.0,0
22.0,45349.0,573.0,3.0,2.0,1.0,0
48.0,82899.0,316.0,3.0,3.0,1.0,0
66.0,77977.0,594.0,0.0,0.0,2.0,0
26.0,56649.0,499.0,3.0,1.0,1.0,0
29.0,131446.0,617.0,3.0,1.0,2.0,0
21.0,47984.0,352.0,3.0,0.0,2.0,0
24.0,47065.0,654.0,3.0,3.0,2.0,0
33.0,63385.0,712.0,0.0,0.0,1.0,0
20.0,70158.0,315.0,0.0,1.0,1.0,0
31.0,72313.0,833.0,3.0,1.0,1.0,0
26.0,121246.0,522.0,1.0,0.0,1.0,0
29.0,134013.0,748.0,1.0,1.0,2.0,0
41.0,118432.0,573.0,2.0,1.0,2.0,0
26.0,142629.0,434.0,1.0,1.0,0.0,0
30.0,110547.0,504.0,3.0,2.0,2.0,0
65.0,98341.0,660.0,1.0,0.0,0.0,0
37.0,61440.0,707.0,0.0,3.0,0.0,0
66.0,126410.0,500.0,3.0,1.0,1.0,0
49.0,82333.0,321.0,0.0,1.0,0.0,1
21.0,64076.0,605.0,2.0,1.0,1.0,0
21.0,71511.0,824.0,2.0,1.0,0.0,1
66.0,78070.0,664.0,3.0,3.0,0.0,0
40.0,59902.0,573.0,2.0,2.0,0.0,0
19.0,65758.0,510.0,1.0,1.0,1.0,0
19.0,147946.0,658.0,1.0,0.0,1.0,0
39.0,113321.0,780.0,3.0,0.0,1.0,0
32.0,95999.0,448.0,3.0,0.0,0.0,0
26.0,33460.0,432.0,3.0,1.0,0.0,0
47.0,35981.0,825.0,1.0,3.0,1.0,0
57.0,66021.0,783.0,1.0,2.0,2.0,0
43.0,138464.0,363.0,2.0,2.0,0.0,0
34.0,82333.0,404.0,1.0,0.0,0.0,0
52.0,82333.0,477.0,0.0,2.0,2.0,0
37.0,47049.0,421.0,0.0,3.0,0.0,0
20.0,119263.0,442.0,2.0,0.0,1.0,0
21.0,121794.0,781.0,3.0,2.0,2.0,0
19.0,117523.0,578.0,0.0,2.0,0.0,1
31.0,56892.0,557.0,0.0,0.0,2.0,0
37.0,138924.0,784.0,2.0,0.0,2.0,0
28.0,118600.0,389.0,2.0,2.0,1.0,1
23.0,88653.0,561.0,2.0,2.0,2.0,0
57.0,145928.0,654.0,0.0,0.0,2.0,0
21.0,141668.0,573.0,2.0,2.0,1.0,0
31.0,85521.0,563.0,3.0,2.0,0.0,0
40.0,108380.0,555.0,3.0,3.0,0.0,0
19.0,58335.0,840.0,3.0,0.0,0.0,0
33.0,132391.0,706.0,1.0,2.0,2.0,0
28.0,56518.0,323.0,2.0,1.0,0.0,0
48.0,145009.0,519.0,1.0,0.0,2.0,0
21.0,127429.0,580.0,0.0,3.0,1.0,0
27.0,67770.0,504.0,1.0,1.0,1.0,0
20.0,82333.0,415.0,2.0,1.0,0.0,0
46.0,133410.0,317.0,2.0,1.0,1.0,0
28.0,124562.0,462.0,0.0,2.0,2.0,0
39.0,60528.0,428.0,1.0,1.0,2.0,0
22.0,91619.0,556.0,2.0,0.0,2.0,0
48.0,63375.0,533.0,3.0,3.0,0.0,0
27.0,34793.0,822.0,1.0,2.0,1.0,0
32.0,62136.0,486.0,3.0,1.0,2.0,0
39.0,82333.0,811.0,3.0,2.0,1.0,0
63.0,147940.0,320.0,3.0,2.0,1.0,0
61.0,31385.0,493.0,0.0,0.0,1.0,0
48.0,69730.0,573.0,1.0,1.0,1.0,0
59.0,123125.0,646.0,2.0,2.0,2.0,0
61.0,68693.0,573.0,0.0,2.0,0.0,0
25.0,51282.0,694.0,1.0,3.0,2.0,0
48.0,131547.0,326.0,1.0,3.0,1.0,0
47.0,115907.0,728.0,0.0,0.0,2.0,1
36.0,76761.0,570.0,1.0,2.0,0.0,0
18.0,82333.0,731.0,0.0,3.0,2.0,0
40.0,92640.0,681.0,0.0,1.0,2.0,0
47.0,101109.0,751.0,3.0,2.0,1.0,0
56.0,91719.0,642.0,3.0,0.0,2.0,0
35.0,94934.0,772.0,3.0,3.0,0.0,0
41.0,34627.0,772.0,3.0,0.0,2.0,0
19.0,132555.0,796.0,3.0,1.0,1.0,0
20.0,33817.0,411.0,3.0,1.0,0.0,1
46.0,96536.0,348.0,2.0,1.0,2.0,0
43.0,138316.0,383.0,0.0,0.0,0.0,0
56.0,137339.0,728.0,0.0,3.0,0.0,0
22.0,19727.0,573.0,2.0,0.0,2.0,0
33.0,82333.0,459.0,0.0,2.0,0.0,0
57.0,80917.0,411.0,2.0,0.0,0.0,0
46.0,32668.0,701.0,2.0,1.0,2.0,0
37.0,53207.0,751.0,1.0,3.0,0.0,0
44.0,24049.0,463.0,0.0,2.0,1.0,0
59.0,32389.0,630.0,1.0,1.0,0.0,0
54.0,19921.0,668.0,2.0,0.0,0.0,0
47.0,18901.0,408.0,0.0,0.0,1.0,1
66.0,144588.0,573.0,2.0,1.0,2.0,0
59.0,86969.0,753.0,1.0,0.0,2.0,0
33.0,64018.0,534.0,1.0,0.0,0.0,0
26.0,144229.0,567.0,1.0,0.0,2.0,0
43.0,90724.0,632.0,2.0,0.0,1.0,0
55.0,82333.0,458.0,1.0,2.0,1.0,0
30.0,144428.0,726.0,3.0,1.0,2.0,0
41.0,78212.0,326.0,0.0,1.0,1.0,0
43.0,42253.0,701.0,0.0,0.0,0.0,1
40.0,143268.0,496.0,2.0,2.0,0.0,0
41.0,41406.0,573.0,3.0,1.0,2.0,0
32.0,114804.0,347.0,1.0,3.0,2.0,0
20.0,53854.0,311.0,0.0,1.0,0.0,0
31.0,32769.0,673.0,1.0,3.0,1.0,1
62.0,47039.0,802.0,0.0,2.0,1.0,0
49.0,79727.0,367.0,1.0,1.0,1.0,0
48.0,57541.0,815.0,1.0,3.0,0.0,0
18.0,99509.0,518.0,2.0,1.0,0.0,0
59.0,109195.0,431.0,0.0,0.0,2.0,0
44.0,96653.0,749.0,3.0,2.0,1.0,0
38.0,75675.0,395.0,3.0,1.0,0.0,1
35.0,76869.0,558.0,3.0,3.0,2.0,0
55.0,82333.0,694.0,3.0,1.0,1.0,0
34.0,32730.0,336.0,1.0,1.0,0.0,0
25.0,18873.0,594.0,1.0,0.0,2.0,0
66.0,144772.0,573.0,1.0,3.0,1.0,0
49.0,108763.0,381.0,0.0,3.0,2.0,0
21.0,57802.0,476.0,1.0,3.0,0.0,1
43.0,82333.0,337.0,1.0,0.0,2.0,1
45.0,47186.0,530.0,2.0,2.0,2.0,0
60.0,45145.0,789.0,2.0,1.0,1.0,0
37.0,72950.0,500.0,0.0,1.0,2.0,0
43.0,118828.0,483.0,3.0,0.0,0.0,0
37.0,60593.0,640.0,2.0,3.0,2.0,0
19.0,114416.0,767.0,0.0,1.0,0.0,0
18.0,37954.0,573.0,3.0,2.0,2.0,0
55.0,145475.0,659.0,2.0,1.0,2.0,0
23.0,20229.0,387.0,3.0,0.0,0.0,1
29.0,134970.0,474.0,2.0,1.0,2.0,0
53.0,110765.0,329.0,3.0,2.0,1.0,0
46.0,96725.0,573.0,2.0,0.0,2.0,0
28.0,136962.0,585.0,0.0,3.0,0.0,0
32.0,76361.0,633.0,0.0,2.0,2.0,0
38.0,87235.0,351.0,0.0,1.0,2.0,1
55.0,82333.0,365.0,3.0,3.0,2.0,0
39.0,87178.0,465.0,0.0,3.0,0.0,0
41.0,16385.0,575.0,2.0,2.0,2.0,0
58.0,144415.0,655.0,3.0,1.0,0.0,1
42.0,92845.0,515.0,2.0,0.0,0.0,0
67.0,74103.0,724.0,1.0,2.0,0.0,0
40.0,122709.0,837.0,3.0,0.0,1.0,0
32.0,98552.0,741.0,3.0,3.0,2.0,0
43.0,74810.0,363.0,3.0,2.0,0.0,0
65.0,17097.0,558.0,1.0,3.0,0.0,0
49.0,49165.0,515.0,3.0,2.0,1.0,0
68.0,82333.0,795.0,0.0,2.0,0.0,0
36.0,82335.0,445.0,2.0,1.0,1.0,1
42.0,71350.0,394.0,2.0,2.0,2.0,0
64.0,16949.0,518.0,2.0,1.0,0.0,0
19.0,122119.0,573.0,1.0,3.0,2.0,0
34.0,142461.0,475.0,0.0,1.0,1.0,0
43.0,114479.0,755.0,2.0,1.0,0.0,1
51.0,70576.0,597.0,2.0,0.0,1.0,0
61.0,69938.0,632.0,0.0,0.0,2.0,0
40.0,96049.0,587.0,1.0,1.0,0.0,0
26.0,20401.0,492.0,0.0,0.0,0.0,1
26.0,15104.0,639.0,1.0,3.0,1.0,0
25.0,101368.0,398.0,2.0,3.0,2.0,0
45.0,82333.0,812.0,0.0,0.0,0.0,0
69.0,136985.0,570.0,2.0,2.0,2.0,0
43.0,134210.0,584.0,1.0,3.0,2.0,0
65.0,101912.0,423.0,1.0,0.0,0.0,0
37.0,100573.0,517.0,1.0,2.0,1.0,0
23.0,54958.0,561.0,2.0,2.0,1.0,1
48.0,82333.0,812.0,2.0,1.0,1.0,1
24.0,94821.0,840.0,2.0,0.0,0.0,0
37.0,82529.0,667.0,0.0,3.0,2.0,0
65.0,137019.0,717.0,1.0,0.0,2.0,0
30.0,103641.0,314.0,1.0,0.0,0.0,0
24.0,82333.0,715.0,1.0,2.0,1.0,1
19.0,139356.0,760.0,2.0,1.0,2.0,1
37.0,41908.0,573.0,2.0,0.0,2.0,0
37.0,130302.0,452.0,0.0,3.0,2.0,1
44.0,16869.0,614.0,0.0,3.0,2.0,0
35.0,79351.0,447.0,3.0,2.0,2.0,0
63.0,82333.0,401.0,2.0,0.0,0.0,0
53.0,134772.0,483.0,2.0,0.0,0.0,0
37.0,64776.0,729.0,3.0,2.0,0.0,0
38.0,40848.0,572.0,0.0,1.0,0.0,0
43.0,100105.0,682.0,3.0,0.0,2.0,0
64.0,25662.0,573.0,2.0,1.0,0.0,0
27.0,82333.0,364.0,1.0,1.0,1.0,1
61.0,69111.0,606.0,0.0,0.0,0.0,0
27.0,111297.0,406.0,3.0,1.0,1.0,0
43.0,60568.0,397.0,1.0,1.0,1.0,0
25.0,82333.0,545.0,0.0,3.0,2.0,0
50.0,92804.0,831.0,3.0,1.0,1.0,1
38.0,80028.0,416.0,2.0,1.0,1.0,1
28.0,146583.0,498.0,3.0,2.0,1.0,0
43.0,89407.0,753.0,0.0,1.0,2.0,0
36.0,19946.0,526.0,1.0,2.0,2.0,1
43.0,35723.0,489.0,3.0,1.0,2.0,0
40.0,26515.0,337.0,3.0,2.0,2.0,0
50.0,61217.0,611.0,3.0,2.0,1.0,0
63.0,93017.0,709.0,0.0,0.0,0.0,0
43.0,82333.0,681.0,1.0,1.0,2.0,0
24.0,35918.0,650.0,2.0,2.0,2.0,0
23.0,108647.0,664.0,1.0,1.0,1.0,0
39.0,70963.0,569.0,2.0,2.0,2.0,0
22.0,68808.0,380.0,3.0,3.0,2.0,1
38.0,117418.0,836.0,0.0,1.0,2.0,0
43.0,87102.0,737.0,1.0,2.0,0.0,0
54.0,104485.0,499.0,3.0,1.0,0.0,0
59.0,81479.0,446.0,0.0,1.0,1.0,0
48.0,38759.0,844.0,2.0,3.0,0.0,0
59.0,137187.0,773.0,1.0,2.0,2.0,0
27.0,103691.0,714.0,2.0,3.0,1.0,0
43.0,53024.0,573.0,1.0,1.0,1.0,0
54.0,100495.0,445.0,2.0,1.0,1.0,1
39.0,57383.0,793.0,3.0,0.0,2.0,0
43.0,121098.0,621.0,1.0,0.0,1.0,0
45.0,30214.0,492.0,0.0,2.0,1.0,0
58.0,144122.0,764.0,1.0,1.0,0.0,0
20.0,72287.0,652.0,0.0,1.0,1.0,0
65.0,111401.0,659.0,0.0,1.0,2.0,0
54.0,87706.0,576.0,1.0,1.0,0.0,0
25.0,64190.0,726.0,0.0,0.0,2.0,0
34.0,82074.0,719.0,1.0,0.0,0.0,0
66.0,25987.0,323.0,0.0,1.0,0.0,0
65.0,59162.0,356.0,0.0,1.0,2.0,0
44.0,69372.0,376.0,2.0,0.0,1.0,0
58.0,52173.0,573.0,3.0,2.0,1.0,0
29.0,54056.0,730.0,2.0,0.0,2.0,1
37.0,139940.0,573.0,1.0,3.0,1.0,1
30.0,48575.0,783.0,1.0,1.0,2.0,0
51.0,101823.0,573.0,2.0,1.0,0.0,0
19.0,82333.0,551.0,3.0,1.0,2.0,0
60.0,16214.0,371.0,3.0,2.0,0.0,0
43.0,147085.0,342.0,1.0,2.0,2.0,1
38.0,65837.0,524.0,0.0,3.0,1.0,1
53.0,39796.0,384.0,3.0,1.0,0.0,0
29.0,17168.0,726.0,2.0,1.0,2.0,1
24.0,123159.0,708.0,1.0,2.0,2.0,0
27.0,82333.0,356.0,3.0,1.0,2.0,0
66.0,56415.0,451.0,1.0,0.0,2.0,0
53.0,50851.0,516.0,0.0,1.0,2.0,0
52.0,95155.0,656.0,1.0,0.0,2.0,1
34.0,146357.0,826.0,3.0,3.0,2.0,0
43.0,82333.0,767.0,1.0,1.0,1.0,0
51.0,20338.0,475.0,1.0,3.0,1.0,0
44.0,101177.0,537.0,2.0,3.0,1.0,0
19.0,59192.0,534.0,0.0,2.0,0.0,0
61.0,55576.0,541.0,0.0,0.0,1.0,0
67.0,65048.0,576.0,1.0,2.0,2.0,0
52.0,116477.0,627.0,1.0,3.0,2.0,0
62.0,15507.0,479.0,3.0,2.0,2.0,0
29.0,143486.0,432.0,3.0,0.0,1.0,0
43.0,56472.0,528.0,2.0,3.0,2.0,0
69.0,58435.0,543.0,1.0,1.0,1.0,0
23.0,96991.0,482.0,3.0,1.0,2.0,0
29.0,84174.0,363.0,1.0,1.0,0.0,0
31.0,82333.0,303.0,2.0,0.0,1.0,0
64.0,112160.0,573.0,2.0,0.0,1.0,0
38.0,107297.0,593.0,1.0,2.0,2.0,0
31.0,31095.0,481.0,3.0,1.0,2.0,0
57.0,93373.0,806.0,1.0,2.0,1.0,0
43.0,142298.0,421.0,1.0,1.0,0.0,0
29.0,136531.0,539.0,0.0,3.0,2.0,0
42.0,15432.0,653.0,1.0,2.0,0.0,1
21.0,21743.0,813.0,0.0,2.0,0.0,1
50.0,108351.0,656.0,3.0,0.0,2.0,0
55.0,122928.0,520.0,1.0,0.0,0.0,0
38.0,65541.0,365.0,0.0,1.0,2.0,1
20.0,149124.0,340.0,2.0,0.0,0.0,0
38.0,95782.0,654.0,1.0,2.0,0.0,0
43.0,82333.0,835.0,0.0,0.0,0.0,0
51.0,78259.0,573.0,0.0,2.0,1.0,0
34.0,130937.0,573.0,2.0,3.0,2.0,0
61.0,104857.0,361.0,0.0,2.0,2.0,0
48.0,82333.0,606.0,0.0,2.0,2.0,0
60.0,37273.0,573.0,2.0,3.0,1.0,0
69.0,61022.0,692.0,0.0,3.0,1.0,0
37.0,126494.0,432.0,0.0,2.0,1.0,0
21.0,80713.0,742.0,3.0,1.0,0.0,0
23.0,41716.0,658.0,2.0,0.0,1.0,1
54.0,77788.0,328.0,2.0,1.0,0.0,0
30.0,88761.0,528.0,0.0,1.0,0.0,0
25.0,141489.0,462.0,1.0,0.0,0.0,0
22.0,68366.0,837.0,3.0,1.0,2.0,0
46.0,128696.0,520.0,0.0,1.0,2.0,0
26.0,144818.0,681.0,0.0,0.0,1.0,0
42.0,82434.0,540.0,1.0,1.0,2.0,0
43.0,136800.0,607.0,0.0,0.0,2.0,0
48.0,146377.0,793.0,2.0,1.0,2.0,0
40.0,147543.0,595.0,2.0,3.0,1.0,0
32.0,136071.0,420.0,1.0,3.0,2.0,0
30.0,82333.0,660.0,0.0,3.0,1.0,0
43.0,43927.0,601.0,3.0,1.0,1.0,0
55.0,82333.0,744.0,3.0,1.0,2.0,0
29.0,58020.0,486.0,1.0,1.0,2.0,1
61.0,119569.0,746.0,0.0,1.0,1.0,0
51.0,83115.0,474.0,2.0,0.0,1.0,0
25.0,75248.0,793.0,1.0,2.0,0.0,0
27.0,65674.0,777.0,2.0,3.0,2.0,0
67.0,124094.0,661.0,3.0,0.0,2.0,0
34.0,100749.0,807.0,0.0,3.0,0.0,0
69.0,132052.0,567.0,3.0,0.0,0.0,0
31.0,103994.0,472.0,2.0,1.0,2.0,1
69.0,30048.0,394.0,1.0,1.0,1.0,0
49.0,64478.0,664.0,1.0,0.0,2.0,0
36.0,148509.0,506.0,1.0,0.0,2.0,0
52.0,89855.0,533.0,1.0,3.0,0.0,0
30.0,122110.0,573.0,3.0,1.0,2.0,0
43.0,145606.0,833.0,2.0,3.0,2.0,0
30.0,139521.0,701.0,2.0,3.0,0.0,0
62.0,77228.0,803.0,2.0,3.0,0.0,1
43.0,31618.0,476.0,0.0,1.0,1.0,1
24.0,82333.0,316.0,1.0,2.0,1.0,0
56.0,133946.0,525.0,1.0,1.0,0.0,1
68.0,70799.0,731.0,1.0,0.0,0.0,0
22.0,122279.0,680.0,1.0,0.0,2.0,1
32.0,25126.0,509.0,1.0,0.0,1.0,1
30.0,85433.0,530.0,3.0,2.0,0.0,0
25.0,137826.0,430.0,3.0,0.0,0.0,0
69.0,101858.0,436.0,1.0,3.0,0.0,0
47.0,41591.0,449.0,3.0,0.0,0.0,0
31.0,82333.0,497.0,2.0,0.0,2.0,0
30.0,45773.0,520.0,2.0,3.0,0.0,0
24.0,60510.0,378.0,2.0,0.0,2.0,0
56.0,59479.0,573.0,0.0,0.0,0.0,0
50.0,22698.0,788.0,3.0,1.0,1.0,1
25.0,47932.0,605.0,0.0,1.0,2.0,0
20.0,134749.0,696.0,2.0,1.0,2.0,0
45.0,90170.0,626.0,3.0,0.0,1.0,0
21.0,141402.0,573.0,0.0,2.0,1.0,0
61.0,149274.0,621.0,0.0,3.0,2.0,0
67.0,107093.0,689.0,2.0,2.0,0.0,0
45.0,99887.0,707.0,3.0,1.0,1.0,0
43.0,47104.0,601.0,1.0,3.0,0.0,0
32.0,68686.0,393.0,2.0,3.0,2.0,1
32.0,131980.0,573.0,3.0,1.0,1.0,1
23.0,140899.0,421.0,1.0,1.0,0.0,0
65.0,128202.0,821.0,1.0,2.0,2.0,0
52.0,110781.0,470.0,3.0,3.0,2.0,0
32.0,141358.0,844.0,3.0,1.0,1.0,0
43.0,146492.0,779.0,2.0,1.0,0.0,0
55.0,128723.0,751.0,3.0,0.0,1.0,0
40.0,136537.0,602.0,1.0,3.0,0.0,0
69.0,63722.0,573.0,3.0,1.0,2.0,0
60.0,140740.0,818.0,3.0,0.0,2.0,0
31.0,133520.0,719.0,0.0,0.0,1.0,0
43.0,30758.0,767.0,1.0,1.0,2.0,0
33.0,53553.0,460.0,0.0,0.0,0.0,1
21.0,140736.0,802.0,1.0,1.0,2.0,0
53.0,75395.0,428.0,0.0,2.0,1.0,0
43.0,64875.0,573.0,0.0,0.0,0.0,1
47.0,125093.0,369.0,1.0,0.0,2.0,0
62.0,117047.0,689.0,3.0,2.0,0.0,0
49.0,51453.0,573.0,1.0,3.0,2.0,0
25.0,88769.0,759.0,2.0,2.0,2.0,0
68.0,17368.0,573.0,2.0,3.0,1.0,0
38.0,147538.0,764.0,3.0,2.0,1.0,0
28.0,41180.0,843.0,0.0,0.0,2.0,0
60.0,96325.0,764.0,0.0,1.0,0.0,0
65.0,131976.0,318.0,0.0,0.0,0.0,0
33.0,140411.0,573.0,1.0,0.0,2.0,0
61.0,126131.0,562.0,1.0,2.0,0.0,0
52.0,118904.0,385.0,1.0,0.0,0.0,0
51.0,122213.0,439.0,3.0,1.0,1.0,0
37.0,83265.0,419.0,0.0,3.0,0.0,0
56.0,99258.0,461.0,2.0,0.0,0.0,0
19.0,124171.0,812.0,3.0,0.0,1.0,0
35.0,132003.0,574.0,3.0,0.0,0.0,0
59.0,115895.0,301.0,1.0,0.0,1.0,0
44.0,44825.0,821.0,1.0,3.0,0.0,0
58.0,15797.0,771.0,0.0,0.0,0.0,0
30.0,129875.0,504.0,0.0,0.0,0.0,1
30.0,87405.0,534.0,1.0,1.0,1.0,1
61.0,96847.0,766.0,1.0,2.0,0.0,0
29.0,91025.0,725.0,1.0,2.0,2.0,0
42.0,82333.0,722.0,0.0,0.0,2.0,0
24.0,63853.0,573.0,1.0,2.0,1.0,1
43.0,82333.0,346.0,3.0,3.0,2.0,0
59.0,53381.0,573.0,3.0,3.0,2.0,0
37.0,79512.0,686.0,1.0,1.0,2.0,0
62.0,129530.0,381.0,1.0,3.0,0.0,0
28.0,133547.0,358.0,1.0,3.0,0.0,0
43.0,96143.0,661.0,2.0,0.0,2.0,0
29.0,68270.0,573.0,2.0,2.0,2.0,1
28.0,128195.0,616.0,1.0,3.0,1.0,1
54.0,69781.0,520.0,3.0,2.0,2.0,0
64.0,26830.0,516.0,2.0,3.0,2.0,0
32.0,123318.0,417.0,1.0,3.0,0.0,1
63.0,82333.0,787.0,1.0,1.0,2.0,0
64.0,86750.0,640.0,1.0,0.0,1.0,1
23.0,33645.0,374.0,1.0,1.0,2.0,0
30.0,129923.0,555.0,0.0,1.0,1.0,0
56.0,95731.0,580.0,1.0,1.0,1.0,0
42.0,137025.0,814.0,0.0,0.0,0.0,0
27.0,31143.0,617.0,3.0,1.0,1.0,0
24.0,129989.0,642.0,1.0,2.0,1.0,0
39.0,50771.0,573.0,0.0,2.0,1.0,1
28.0,127492.0,655.0,1.0,2.0,1.0,0
67.0,140475.0,798.0,0.0,0.0,1.0,0
22.0,66359.0,573.0,2.0,3.0,1.0,1
39.0,120479.0,495.0,1.0,1.0,0.0,0
46.0,57538.0,573.0,3.0,0.0,2.0,0
31.0,82333.0,782.0,0.0,0.0,0.0,1
43.0,90843.0,530.0,0.0,1.0,0.0,0
